invoiceID,prodID,amt,qty,discounted
9378,12,1371.95,5,0
9381,12,4115.85,15,0
9390,12,5487.8,20,0
9397,12,4115.85,15,0
9421,12,4115.85,15,0
9434,12,2743.9,10,0
9439,12,4939.02,18,0
9440,12,3567.07,13,0
9446,12,2743.9,10,0
9452,12,1097.56,4,0
9455,12,1920.73,7,0
9460,12,3841.46,14,0
9463,12,823.17,3,0
9467,12,3018.29,11,0
9469,12,3018.29,11,0
9474,12,2469.51,9,0
9481,12,1097.56,4,0
9483,12,5487.8,20,0
9506,12,5213.41,19,0
9509,12,5213.41,19,0
9532,12,2469.51,9,0
9534,12,3018.29,11,0
9545,12,1371.95,5,0
9560,12,5487.8,20,0
9567,12,5487.8,20,0
9605,12,4664.63,17,0
9614,12,1097.56,4,0
9626,12,4664.63,17,0
9631,12,1646.34,6,0
9650,12,3841.46,14,0
9661,12,3567.07,13,0
9664,12,4115.85,15,0
9668,12,3841.46,14,0
9669,12,3567.07,13,0
9673,12,548.78,2,0
9692,12,1097.56,4,0
9698,12,1920.73,7,0
9701,12,2469.51,9,0
9703,12,3018.29,11,0
9725,12,5213.41,19,0
9734,12,1920.73,7,0
9736,12,3567.07,13,0
9753,12,5213.41,19,0
9769,12,4115.85,15,0
9772,12,4939.02,18,0
9776,12,823.17,3,0
9782,12,4939.02,18,0
9800,12,548.78,2,0
9814,12,1646.34,6,0
9822,12,3567.07,13,0
9850,12,5213.41,19,0
9856,12,3567.07,13,0
9858,12,4390.24,16,0
9890,12,2469.51,9,0
9902,12,3567.07,13,0
9911,12,4390.24,16,0
9922,12,2743.9,10,0
9924,12,2469.51,9,0
9932,12,2195.12,8,0
9946,12,5487.8,20,0
9954,12,1371.95,5,0
9961,12,4115.85,15,0
9995,12,1097.56,4,0
10003,12,3841.46,14,0
10006,12,823.17,3,0
10016,12,1371.95,5,0
10018,12,3567.07,13,0
10021,12,4664.63,17,0
10023,12,1371.95,5,0
10026,12,3567.07,13,0
10038,12,5487.8,20,0
10054,12,3018.29,11,0
10056,12,5213.41,19,0
10079,12,1646.34,6,0
10100,12,1097.56,4,0
10108,12,1920.73,7,0
10132,12,1920.73,7,0
10157,12,3292.68,12,0
10160,12,3292.68,12,0
10175,12,2743.9,10,0
10178,12,3567.07,13,0
10188,12,1371.95,5,0
10191,12,4115.85,15,0
10210,12,3841.46,14,0
10229,12,1097.56,4,0
10239,12,1920.73,7,0
10246,12,2469.51,9,0
10273,12,1920.73,7,0
10274,12,2469.51,9,0
10280,12,823.17,3,0
10287,12,3841.46,14,0
10292,12,1097.56,4,0
10301,12,1097.56,4,0
10317,12,1646.34,6,0
10324,12,823.17,3,0
10341,12,548.78,2,0
10356,12,4115.85,15,0
10365,12,1097.56,4,0
10388,12,3567.07,13,0
10402,12,4664.63,17,0
10432,12,3841.46,14,0
10441,12,2469.51,9,0
10442,12,4115.85,15,0
10461,12,3567.07,13,0
10470,12,3841.46,14,0
10491,12,2743.9,10,0
10492,12,3841.46,14,0
10493,12,2469.51,9,0
10497,12,4939.02,18,0
10510,12,5487.8,20,0
10511,12,4390.24,16,0
10521,12,2469.51,9,0
10529,12,5487.8,20,0
10542,12,5487.8,20,0
10544,12,1097.56,4,0
10556,12,3841.46,14,0
10558,12,2469.51,9,0
10562,12,4939.02,18,0
10566,12,2195.12,8,0
10567,12,4390.24,16,0
10571,12,1371.95,5,0
10590,12,4115.85,15,0
10594,12,3567.07,13,0
10603,12,3018.29,11,0
10606,12,4939.02,18,0
10610,12,4390.24,16,0
10611,12,2195.12,8,0
10616,12,1920.73,7,0
10617,12,1920.73,7,0
10619,12,3841.46,14,0
10627,12,4939.02,18,0
10628,12,3292.68,12,0
10630,12,3018.29,11,0
10638,12,1646.34,6,0
10690,12,4390.24,16,0
10694,12,4115.85,15,0
10699,12,1371.95,5,0
10708,12,4664.63,17,0
10744,12,1371.95,5,0
10757,12,3567.07,13,0
10762,12,4390.24,16,0
10771,12,3567.07,13,0
10773,12,4115.85,15,0
10775,12,2743.9,10,0
10779,12,2195.12,8,0
10782,12,2195.12,8,0
10784,12,1371.95,5,0
10796,12,3567.07,13,0
10824,12,2469.51,9,0
10836,12,3567.07,13,0
10841,12,1646.34,6,0
10850,12,2195.12,8,0
10862,12,1097.56,4,0
10863,12,823.17,3,0
10864,12,4115.85,15,0
10866,12,548.78,2,0
10883,12,3018.29,11,0
10886,12,5213.41,19,0
10899,12,2743.9,10,0
10900,12,5487.8,20,0
10907,12,823.17,3,0
10919,12,823.17,3,0
10925,12,3567.07,13,0
10935,12,4115.85,15,0
10936,12,3292.68,12,0
10951,12,2469.51,9,0
10952,12,4115.85,15,0
10983,12,548.78,2,0
10987,12,2743.9,10,0
10992,12,548.78,2,0
10996,12,3567.07,13,0
11022,12,4664.63,17,0
11026,12,4939.02,18,0
11027,12,2469.51,9,0
11033,12,1920.73,7,0
11039,12,4664.63,17,0
11054,12,2469.51,9,0
11061,12,548.78,2,0
11067,12,4664.63,17,0
11070,12,823.17,3,0
11097,12,3292.68,12,0
11104,12,4115.85,15,0
11107,12,1371.95,5,0
11114,12,1097.56,4,0
11115,12,2743.9,10,0
11121,12,3567.07,13,0
11126,12,3292.68,12,0
11167,12,548.78,2,0
11171,12,2743.9,10,0
11176,12,1646.34,6,0
11180,12,548.78,2,0
11188,12,1920.73,7,0
11190,12,548.78,2,0
11201,12,3018.29,11,0
11208,12,3567.07,13,0
11215,12,1646.34,6,0
11217,12,2469.51,9,0
11237,12,1646.34,6,0
11240,12,4115.85,15,0
11244,12,1371.95,5,0
11245,12,1646.34,6,0
11253,12,3567.07,13,0
11258,12,2195.12,8,0
11289,12,3841.46,14,0
11294,12,4939.02,18,0
11299,12,3841.46,14,0
11304,12,4939.02,18,0
11312,12,548.78,2,0
11334,12,1920.73,7,0
11341,12,548.78,2,0
11344,12,5487.8,20,0
11393,12,3841.46,14,0
11398,12,2195.12,8,0
11410,12,3841.46,14,0
11422,12,1646.34,6,0
11434,12,4939.02,18,0
11438,12,548.78,2,0
11439,12,1097.56,4,0
11449,12,5487.8,20,0
11468,12,3841.46,14,0
11475,12,3292.68,12,0
11499,12,2743.9,10,0
11502,12,4390.24,16,0
11519,12,548.78,2,0
11520,12,548.78,2,0
11529,12,2469.51,9,0
11547,12,3292.68,12,0
11569,12,5487.8,20,0
11576,12,3018.29,11,0
11589,12,1646.34,6,0
11596,12,4939.02,18,0
11597,12,548.78,2,0
11600,12,4939.02,18,0
11613,12,3567.07,13,0
11618,12,3567.07,13,0
11623,12,1920.73,7,0
11625,12,4939.02,18,0
11649,12,3018.29,11,0
11679,12,548.78,2,0
11683,12,4390.24,16,0
11688,12,4664.63,17,0
11700,12,1646.34,6,0
11727,12,5487.8,20,0
11736,12,5487.8,20,0
11737,12,548.78,2,0
11774,12,3018.29,11,0
11776,12,1371.95,5,0
11779,12,548.78,2,0
11782,12,1646.34,6,0
11787,12,823.17,3,0
11788,12,1371.95,5,0
11789,12,1646.34,6,0
11801,12,1371.95,5,0
11802,12,1646.34,6,0
11806,12,1097.56,4,0
11810,12,3841.46,14,0
11811,12,5487.8,20,0
11814,12,4939.02,18,0
11815,12,3567.07,13,0
11819,12,1920.73,7,0
11826,12,2743.9,10,0
11830,12,5487.8,20,0
11831,12,2195.12,8,0
11860,12,5213.41,19,0
11869,12,1920.73,7,0
11880,12,4115.85,15,0
11883,12,1920.73,7,0
11908,12,4115.85,15,0
11919,12,3567.07,13,0
11920,12,5487.8,20,0
11937,12,3567.07,13,0
11940,12,4664.63,17,0
11949,12,2743.9,10,0
11970,12,1646.34,6,0
11973,12,3841.46,14,0
11977,12,2743.9,10,0
11979,12,1646.34,6,0
11992,12,4664.63,17,0
11994,12,1371.95,5,0
11996,12,3292.68,12,0
12006,12,548.78,2,0
12011,12,1097.56,4,0
12020,12,2195.12,8,0
12022,12,3292.68,12,0
12026,12,2743.9,10,0
12036,12,4390.24,16,0
12063,12,3018.29,11,0
12066,12,1371.95,5,0
12070,12,1920.73,7,0
12088,12,548.78,2,0
12108,12,4115.85,15,0
12126,12,1646.34,6,0
12132,12,3018.29,11,0
12135,12,4115.85,15,0
12136,12,1097.56,4,0
12146,12,4664.63,17,0
12156,12,3292.68,12,0
12160,12,2743.9,10,0
12174,12,3018.29,11,0
12206,12,4115.85,15,0
12256,12,823.17,3,0
12258,12,5487.8,20,0
12266,12,3018.29,11,0
12268,12,548.78,2,0
12282,12,3841.46,14,0
12297,12,2195.12,8,0
12321,12,2195.12,8,0
12330,12,2743.9,10,0
12334,12,3567.07,13,0
12337,12,1920.73,7,0
12340,12,1097.56,4,0
12343,12,548.78,2,0
12347,12,4664.63,17,0
12354,12,3292.68,12,0
12364,12,2743.9,10,0
12369,12,4664.63,17,0
12375,12,3841.46,14,0
12388,12,4390.24,16,0
12400,12,2195.12,8,0
12409,12,1646.34,6,0
12418,12,1920.73,7,0
12422,12,5213.41,19,0
12439,12,5487.8,20,0
12455,12,5213.41,19,0
12461,12,3292.68,12,0
12462,12,3292.68,12,0
12476,12,3841.46,14,0
12479,12,4939.02,18,0
12507,12,5487.8,20,0
12517,12,2743.9,10,0
12518,12,4115.85,15,0
12548,12,4939.02,18,0
12557,12,3018.29,11,0
12571,12,2743.9,10,0
12576,12,823.17,3,0
12607,12,2469.51,9,0
12623,12,1920.73,7,0
12625,12,4664.63,17,0
12630,12,3292.68,12,0
12637,12,2195.12,8,0
12650,12,5487.8,20,0
12653,12,5213.41,19,0
12658,12,5487.8,20,0
12665,12,4664.63,17,0
12677,12,5487.8,20,0
12680,12,4115.85,15,0
12681,12,3567.07,13,0
12682,12,4664.63,17,0
12689,12,823.17,3,0
12719,12,4115.85,15,0
12726,12,4390.24,16,0
12732,12,1371.95,5,0
12747,12,3841.46,14,0
12755,12,3292.68,12,0
12757,12,3018.29,11,0
12815,12,4664.63,17,0
12817,12,5487.8,20,0
12819,12,3567.07,13,0
12826,12,4390.24,16,0
12843,12,3567.07,13,0
12861,12,548.78,2,0
12865,12,1097.56,4,0
12866,12,4664.63,17,0
12874,12,2743.9,10,0
12877,12,1646.34,6,0
12880,12,2743.9,10,0
12883,12,4664.63,17,0
12888,12,4939.02,18,0
12895,12,4664.63,17,0
12913,12,3292.68,12,0
12921,12,823.17,3,0
12926,12,1371.95,5,0
12928,12,4664.63,17,0
12930,12,3292.68,12,0
12932,12,3018.29,11,0
12950,12,3292.68,12,0
12951,12,4115.85,15,0
12955,12,1920.73,7,0
12969,12,4390.24,16,0
12994,12,4939.02,18,0
13004,12,1646.34,6,0
13005,12,4390.24,16,0
13020,12,4664.63,17,0
13023,12,823.17,3,0
13027,12,4390.24,16,0
13033,12,1920.73,7,0
13035,12,1097.56,4,0
13049,12,1646.34,6,0
13063,12,3292.68,12,0
13078,12,823.17,3,0
13081,12,5213.41,19,0
13086,12,4115.85,15,0
13107,12,4115.85,15,0
13130,12,2469.51,9,0
13132,12,2469.51,9,0
13136,12,2195.12,8,0
13137,12,2195.12,8,0
13141,12,3567.07,13,0
13161,12,5213.41,19,0
13179,12,3292.68,12,0
13183,12,4115.85,15,0
13187,12,1371.95,5,0
13191,12,823.17,3,0
13213,12,2469.51,9,0
13257,12,3292.68,12,0
13295,12,823.17,3,0
13296,12,3567.07,13,0
13299,12,1371.95,5,0
13301,12,3292.68,12,0
13309,12,4115.85,15,0
13315,12,1920.73,7,0
13317,12,1371.95,5,0
13318,12,2195.12,8,0
13348,12,1371.95,5,0
13362,12,3567.07,13,0
13378,12,1920.73,7,0
13379,12,1646.34,6,0
13382,12,3292.68,12,0
13386,12,4939.02,18,0
13391,12,5487.8,20,0
13399,12,4939.02,18,0
13411,12,2469.51,9,0
13414,12,5213.41,19,0
13416,12,5487.8,20,0
13426,12,1097.56,4,0
13453,12,4939.02,18,0
13463,12,1371.95,5,0
13464,12,4390.24,16,0
13474,12,3567.07,13,0
13478,12,4664.63,17,0
13479,12,2469.51,9,0
13494,12,823.17,3,0
13501,12,3567.07,13,0
13505,12,5487.8,20,0
13515,12,5487.8,20,0
13525,12,3018.29,11,0
13537,12,4115.85,15,0
13542,12,1097.56,4,0
13554,12,3292.68,12,0
13565,12,1646.34,6,0
13597,12,2743.9,10,0
13602,12,4664.63,17,0
13639,12,4939.02,18,0
13642,12,5213.41,19,0
13651,12,2469.51,9,0
13665,12,3841.46,14,0
13684,12,3841.46,14,0
13690,12,548.78,2,0
13691,12,1371.95,5,0
13692,12,3292.68,12,0
13699,12,5487.8,20,0
13704,12,4390.24,16,0
13706,12,5213.41,19,0
13710,12,3567.07,13,0
13733,12,2743.9,10,0
13734,12,3841.46,14,0
13747,12,2469.51,9,0
13750,12,1920.73,7,0
13755,12,4115.85,15,0
13764,12,1371.95,5,0
13772,12,4939.02,18,0
13774,12,2195.12,8,0
13819,12,3292.68,12,0
13836,12,1097.56,4,0
13868,12,3567.07,13,0
13901,12,3292.68,12,0
13911,12,4390.24,16,0
13914,12,5487.8,20,0
13919,12,3292.68,12,0
13930,12,4390.24,16,0
13935,12,2195.12,8,0
13940,12,1371.95,5,0
13954,12,1646.34,6,0
13965,12,2469.51,9,0
13967,12,1097.56,4,0
13975,12,4390.24,16,0
13979,12,3018.29,11,0
14033,12,3018.29,11,0
14057,12,4939.02,18,0
14064,12,3841.46,14,0
14077,12,5213.41,19,0
14078,12,3567.07,13,0
14084,12,3018.29,11,0
14104,12,4664.63,17,0
14109,12,823.17,3,0
14125,12,823.17,3,0
14156,12,1646.34,6,0
14157,12,3567.07,13,0
14160,12,2195.12,8,0
14185,12,3018.29,11,0
14190,12,4664.63,17,0
14200,12,3841.46,14,0
14202,12,1646.34,6,0
14205,12,2195.12,8,0
14207,12,1646.34,6,0
14225,12,4115.85,15,0
14226,12,1371.95,5,0
14232,12,2195.12,8,0
14234,12,1097.56,4,0
14255,12,1097.56,4,0
14261,12,1371.95,5,0
14272,12,823.17,3,0
14285,12,2469.51,9,0
14286,12,5213.41,19,0
14291,12,4115.85,15,0
14329,12,4939.02,18,0
14332,12,3567.07,13,0
14336,12,4115.85,15,0
14339,12,4115.85,15,0
14347,12,5213.41,19,0
14366,12,4664.63,17,0
14375,12,4939.02,18,0
14397,12,4939.02,18,0
14419,12,4390.24,16,0
14427,12,4115.85,15,0
14429,12,1646.34,6,0
14437,12,5213.41,19,0
14441,12,1097.56,4,0
14448,12,1371.95,5,0
14462,12,823.17,3,0
14464,12,1920.73,7,0
14488,12,823.17,3,0
14501,12,4115.85,15,0
14516,12,1097.56,4,0
14530,12,1371.95,5,0
14534,12,3018.29,11,0
14553,12,2469.51,9,0
14558,12,4939.02,18,0
14562,12,548.78,2,0
14571,12,4390.24,16,0
14572,12,5487.8,20,0
14575,12,4390.24,16,0
14579,12,1646.34,6,0
14580,12,3841.46,14,0
14584,12,3567.07,13,0
14618,12,2195.12,8,0
14630,12,4390.24,16,0
14636,12,4939.02,18,0
14642,12,2469.51,9,0
14643,12,3292.68,12,0
14652,12,823.17,3,0
14653,12,1371.95,5,0
14656,12,1097.56,4,0
14657,12,548.78,2,0
14672,12,3567.07,13,0
14676,12,5213.41,19,0
14681,12,1920.73,7,0
14706,12,3841.46,14,0
14723,12,2195.12,8,0
14732,12,3292.68,12,0
14759,12,1646.34,6,0
14770,12,3292.68,12,0
14775,12,1646.34,6,0
14781,12,2469.51,9,0
14812,12,4115.85,15,0
14828,12,4115.85,15,0
14836,12,823.17,3,0
14845,12,3841.46,14,0
14848,12,1920.73,7,0
14852,12,4115.85,15,0
14879,12,823.17,3,0
14887,12,3567.07,13,0
14888,12,3018.29,11,0
14934,12,5487.8,20,0
14937,12,4939.02,18,0
14965,12,3292.68,12,0
14968,12,3292.68,12,0
14997,12,4939.02,18,0
15007,12,2743.9,10,0
15037,12,823.17,3,0
15060,12,823.17,3,0
15068,12,548.78,2,0
15074,12,1646.34,6,0
15081,12,1371.95,5,0
15097,12,4115.85,15,0
15098,12,4939.02,18,0
15128,12,3018.29,11,0
15134,12,5487.8,20,0
15138,12,4115.85,15,0
15139,12,1097.56,4,0
15141,12,1097.56,4,0
15146,12,3567.07,13,0
15147,12,4939.02,18,0
15158,12,1920.73,7,0
15166,12,5487.8,20,0
15190,12,3292.68,12,0
15191,12,1097.56,4,0
15195,12,548.78,2,0
15208,12,823.17,3,0
15236,12,4115.85,15,0
15237,12,4390.24,16,0
15256,12,5487.8,20,0
15257,12,4115.85,15,0
15261,12,4664.63,17,0
15263,12,548.78,2,0
15270,12,1371.95,5,0
15274,12,4939.02,18,0
15276,12,5213.41,19,0
15277,12,4115.85,15,0
15303,12,1097.56,4,0
15313,12,548.78,2,0
15334,12,1097.56,4,0
15340,12,4664.63,17,0
15352,12,5487.8,20,0
15370,12,823.17,3,0
15375,12,823.17,3,0
15393,12,5487.8,20,0
15396,12,2195.12,8,0
15397,12,2469.51,9,0
15400,12,4939.02,18,0
15401,12,4939.02,18,0
15405,12,3841.46,14,0
15414,12,4939.02,18,0
15417,12,548.78,2,0
15421,12,2469.51,9,0
15434,12,4939.02,18,0
15441,12,3018.29,11,0
15442,12,4664.63,17,0
15446,12,1371.95,5,0
15448,12,3841.46,14,0
15453,12,548.78,2,0
15480,12,3292.68,12,0
15484,12,2195.12,8,0
15488,12,1097.56,4,0
15504,12,1097.56,4,0
15507,12,4664.63,17,0
15508,12,5487.8,20,0
15519,12,1097.56,4,0
15528,12,548.78,2,0
15533,12,1920.73,7,0
15534,12,2743.9,10,0
15555,12,3018.29,11,0
15556,12,1646.34,6,0
15567,12,1646.34,6,0
15569,12,2469.51,9,0
15574,12,1097.56,4,0
15581,12,1097.56,4,0
15582,12,823.17,3,0
15586,12,4939.02,18,0
15588,12,2195.12,8,0
15595,12,4939.02,18,0
15597,12,4664.63,17,0
15606,12,4115.85,15,0
15608,12,3567.07,13,0
15635,12,1646.34,6,0
15637,12,3567.07,13,0
15642,12,4939.02,18,0
15646,12,3841.46,14,0
15647,12,2743.9,10,0
15648,12,548.78,2,0
15651,12,4664.63,17,0
15668,12,2743.9,10,0
15671,12,1371.95,5,0
15703,12,1371.95,5,0
15720,12,5213.41,19,0
15723,12,4115.85,15,0
15726,12,4939.02,18,0
15735,12,1920.73,7,0
15747,12,3292.68,12,0
15750,12,3292.68,12,0
15761,12,3018.29,11,0
15780,12,1371.95,5,0
15789,12,3292.68,12,0
15806,12,548.78,2,0
15809,12,1371.95,5,0
15810,12,548.78,2,0
15813,12,1920.73,7,0
15814,12,1920.73,7,0
15823,12,823.17,3,0
15824,12,1097.56,4,0
15836,12,1097.56,4,0
15837,12,4390.24,16,0
15842,12,4390.24,16,0
15843,12,5487.8,20,0
15850,12,823.17,3,0
15862,12,1097.56,4,0
15874,12,548.78,2,0
15877,12,1097.56,4,0
15887,12,1097.56,4,0
15911,12,4939.02,18,0
15928,12,4939.02,18,0
15952,12,4664.63,17,0
15958,12,2469.51,9,0
15976,12,4939.02,18,0
15982,12,4115.85,15,0
15992,12,3841.46,14,0
15993,12,1646.34,6,0
15996,12,4939.02,18,0
16003,12,3292.68,12,0
16024,12,4390.24,16,0
16041,12,1371.95,5,0
16062,12,3567.07,13,0
16064,12,548.78,2,0
16067,12,3841.46,14,0
16068,12,3841.46,14,0
16076,12,2743.9,10,0
16086,12,3292.68,12,0
16095,12,3841.46,14,0
16102,12,3018.29,11,0
16110,12,5487.8,20,0
16113,12,4939.02,18,0
16114,12,4115.85,15,0
16120,12,3292.68,12,0
16127,12,4939.02,18,0
16135,12,4390.24,16,0
16160,12,4664.63,17,0
16161,12,2743.9,10,0
16163,12,4939.02,18,0
16217,12,3018.29,11,0
16218,12,4939.02,18,0
16231,12,5487.8,20,0
16233,12,3292.68,12,0
16244,12,2743.9,10,0
16246,12,2469.51,9,0
16277,12,4939.02,18,0
16286,12,5213.41,19,0
16288,12,2195.12,8,0
16290,12,4390.24,16,0
16293,12,4390.24,16,0
16303,12,1371.95,5,0
16314,12,548.78,2,0
16315,12,5213.41,19,0
16318,12,3292.68,12,0
16322,12,1097.56,4,0
16325,12,1097.56,4,0
16336,12,3292.68,12,0
16347,12,1646.34,6,0
16350,12,5213.41,19,0
16352,12,823.17,3,0
16355,12,5213.41,19,0
16371,12,2195.12,8,0
16390,12,1646.34,6,0
16393,12,4115.85,15,0
16412,12,3567.07,13,0
16418,12,5213.41,19,0
16428,12,3841.46,14,0
16439,12,5487.8,20,0
16440,12,4664.63,17,0
16446,12,3018.29,11,0
16461,12,548.78,2,0
16463,12,4115.85,15,0
16467,12,1646.34,6,0
16491,12,4664.63,17,0
16492,12,2743.9,10,0
16508,12,5213.41,19,0
16530,12,3841.46,14,0
16542,12,3292.68,12,0
16552,12,4390.24,16,0
16554,12,2743.9,10,0
16566,12,3292.68,12,0
16573,12,5487.8,20,0
16584,12,2743.9,10,0
16587,12,5487.8,20,0
16591,12,5213.41,19,0
16594,12,4115.85,15,0
16654,12,4939.02,18,0
16664,12,823.17,3,0
16670,12,4939.02,18,0
16676,12,548.78,2,0
16685,12,2195.12,8,0
16706,12,2469.51,9,0
16716,12,1371.95,5,0
16717,12,2195.12,8,0
16771,12,1646.34,6,0
16785,12,3292.68,12,0
16791,12,5213.41,19,0
16801,12,2469.51,9,0
16805,12,3292.68,12,0
16826,12,5487.8,20,0
16842,12,3292.68,12,0
16849,12,4390.24,16,0
16894,12,4115.85,15,0
16897,12,4664.63,17,0
16898,12,4939.02,18,0
16929,12,3567.07,13,0
16936,12,4664.63,17,0
16956,12,1646.34,6,0
16975,12,3292.68,12,0
16976,12,2195.12,8,0
16984,12,3018.29,11,0
16987,12,5213.41,19,0
16988,12,1097.56,4,0
16989,12,4115.85,15,0
17000,12,2743.9,10,0
17001,12,5213.41,19,0
17006,12,2469.51,9,0
17036,12,1920.73,7,0
17037,12,1646.34,6,0
17045,12,1646.34,6,0
17049,12,3292.68,12,0
17068,12,3567.07,13,0
17072,12,823.17,3,0
17078,12,4115.85,15,0
17086,12,2195.12,8,0
17095,12,4664.63,17,0
17096,12,4664.63,17,0
17101,12,3841.46,14,0
17124,12,4390.24,16,0
17133,12,1646.34,6,0
17139,12,3567.07,13,0
17141,12,4664.63,17,0
17159,12,1097.56,4,0
17179,12,1920.73,7,0
17180,12,3018.29,11,0
17200,12,823.17,3,0
17215,12,4664.63,17,0
17232,12,3567.07,13,0
17237,12,2743.9,10,0
17254,12,4939.02,18,0
17259,12,5487.8,20,0
17268,12,3018.29,11,0
17271,12,2195.12,8,0
17279,12,1371.95,5,0
17294,12,2469.51,9,0
17327,12,3567.07,13,0
17331,12,1646.34,6,0
17334,12,4115.85,15,0
17352,12,4664.63,17,0
17374,12,4939.02,18,0
17388,12,1097.56,4,0
17396,12,1920.73,7,0
17412,12,5487.8,20,0
17415,12,2195.12,8,0
17459,12,2469.51,9,0
17479,12,4939.02,18,0
17481,12,5487.8,20,0
17483,12,3567.07,13,0
17485,12,4939.02,18,0
17489,12,3841.46,14,0
17490,12,1371.95,5,0
17501,12,4664.63,17,0
17511,12,1646.34,6,0
17538,12,1646.34,6,0
17542,12,823.17,3,0
17546,12,3841.46,14,0
17557,12,3018.29,11,0
17560,12,3292.68,12,0
17564,12,4390.24,16,0
17577,12,3292.68,12,0
17588,12,3292.68,12,0
17601,12,548.78,2,0
17604,12,548.78,2,0
17607,12,3841.46,14,0
17609,12,548.78,2,0
17615,12,1920.73,7,0
17630,12,4390.24,16,0
17632,12,4390.24,16,0
17633,12,2743.9,10,0
17636,12,4939.02,18,0
17641,12,1371.95,5,0
17644,12,5487.8,20,0
17649,12,2469.51,9,0
17653,12,1371.95,5,0
17666,12,4115.85,15,0
17668,12,548.78,2,0
17689,12,4115.85,15,0
17693,12,1097.56,4,0
17702,12,3292.68,12,0
17722,12,1097.56,4,0
17723,12,823.17,3,0
17726,12,2195.12,8,0
17729,12,4939.02,18,0
17743,12,3292.68,12,0
17761,12,2195.12,8,0
17764,12,4115.85,15,0
17768,12,3567.07,13,0
17778,12,5487.8,20,0
17784,12,3841.46,14,0
17792,12,3292.68,12,0
17814,12,4939.02,18,0
17818,12,4390.24,16,0
17836,12,3292.68,12,0
17841,12,1371.95,5,0
17849,12,5487.8,20,0
17852,12,4939.02,18,0
17862,12,548.78,2,0
17866,12,2195.12,8,0
17867,12,3567.07,13,0
17878,12,5487.8,20,0
17882,12,2195.12,8,0
17893,12,3841.46,14,0
17911,12,5487.8,20,0
17912,12,1371.95,5,0
17939,12,1371.95,5,0
17984,12,4115.85,15,0
17996,12,4115.85,15,0
18009,12,4939.02,18,0
18022,12,5213.41,19,0
18027,12,3292.68,12,0
18028,12,3567.07,13,0
18032,12,4664.63,17,0
18037,12,3018.29,11,0
18042,12,1097.56,4,0
18054,12,5487.8,20,0
18061,12,4115.85,15,0
18091,12,2743.9,10,0
18096,12,1097.56,4,0
18101,12,5213.41,19,0
18112,12,4115.85,15,0
18115,12,823.17,3,0
18128,12,4390.24,16,0
18131,12,3567.07,13,0
18142,12,4939.02,18,0
18149,12,2469.51,9,0
18152,12,5487.8,20,0
18186,12,548.78,2,0
18193,12,5213.41,19,0
18198,12,4390.24,16,0
18227,12,2195.12,8,0
18229,12,1097.56,4,0
18258,12,1646.34,6,0
18262,12,1097.56,4,0
18265,12,1646.34,6,0
18269,12,2195.12,8,0
18273,12,1371.95,5,0
18285,12,548.78,2,0
18287,12,4115.85,15,0
18292,12,2743.9,10,0
18293,12,3567.07,13,0
18331,12,2469.51,9,0
18337,12,5487.8,20,0
18341,12,4939.02,18,0
18346,12,3292.68,12,0
18347,12,3292.68,12,0
18350,12,1097.56,4,0
18353,12,3292.68,12,0
18379,12,2195.12,8,0
18380,12,3841.46,14,0
18400,12,2743.9,10,0
18402,12,4939.02,18,0
18404,12,1920.73,7,0
18426,12,3292.68,12,0
18431,12,3841.46,14,0
18439,12,2469.51,9,0
18476,12,4939.02,18,0
18487,12,1097.56,4,0
18503,12,548.78,2,0
18507,12,1371.95,5,0
18514,12,2195.12,8,0
18548,12,823.17,3,0
18555,12,1646.34,6,0
18582,12,4115.85,15,0
18594,12,1920.73,7,0
18595,12,2743.9,10,0
18603,12,548.78,2,0
18613,12,1646.34,6,0
18614,12,4664.63,17,0
18628,12,2195.12,8,0
18635,12,3292.68,12,0
18637,12,823.17,3,0
18646,12,5487.8,20,0
18649,12,4939.02,18,0
18663,12,1371.95,5,0
18667,12,5487.8,20,0
18670,12,2743.9,10,0
18677,12,3018.29,11,0
18692,12,5487.8,20,0
18715,12,2195.12,8,0
18716,12,4390.24,16,0
18719,12,548.78,2,0
18724,12,3567.07,13,0
18732,12,1097.56,4,0
18737,12,1097.56,4,0
18741,12,823.17,3,0
18746,12,2195.12,8,0
18760,12,3292.68,12,0
18801,12,2743.9,10,0
18808,12,3292.68,12,0
18812,12,3018.29,11,0
18814,12,3018.29,11,0
18816,12,5213.41,19,0
18821,12,4115.85,15,0
18837,12,1920.73,7,0
18882,12,1920.73,7,0
18884,12,2195.12,8,0
18887,12,1371.95,5,0
18896,12,2195.12,8,0
18936,12,4115.85,15,0
18946,12,3841.46,14,0
18948,12,823.17,3,0
18949,12,1646.34,6,0
18957,12,4664.63,17,0
18969,12,2743.9,10,0
18988,12,5213.41,19,0
18998,12,3567.07,13,0
18999,12,5213.41,19,0
19004,12,3018.29,11,0
19007,12,3292.68,12,0
19016,12,5213.41,19,0
19018,12,5213.41,19,0
19030,12,4390.24,16,0
19035,12,1371.95,5,0
19036,12,5213.41,19,0
19039,12,2195.12,8,0
19044,12,2469.51,9,0
19045,12,1920.73,7,0
19052,12,4390.24,16,0
19056,12,1097.56,4,0
19059,12,2743.9,10,0
19062,12,1097.56,4,0
19063,12,1097.56,4,0
19074,12,1371.95,5,0
19083,12,2195.12,8,0
19095,12,3841.46,14,0
19120,12,3567.07,13,0
